Entity,Code,Year,Fossil fuels per capita (kWh),Nuclear per capita (kWh - equivalent),Renewables per capita (kWh - equivalent)
Denmark,DNK,1989,37829.26563,0,338.5154724121094
Denmark,DNK,1990,38785.97266,0,497.5201110839844
Denmark,DNK,1991,44512.33203,0,658.9465942382812
Denmark,DNK,1992,41318.48438,0,860.8222045898438
Denmark,DNK,1993,43508.27734,0,1052.5194091796875
Denmark,DNK,1994,46584.42969,0,1014.8847045898438
Denmark,DNK,1995,45480.06641,0,1077.015137
Denmark,DNK,1996,53959.01953,0,1206.8790283203125
Denmark,DNK,1997,48147.04688,0,1684.755615234375
Denmark,DNK,1998,45624.90234,0,2237.956543
Denmark,DNK,1999,43742.79688,0,2491.602539
Denmark,DNK,2000,41140.02344,0,3142.116211
Denmark,DNK,2001,40995.53906,0,3277.303955078125
Denmark,DNK,2002,40281.69141,0,3783.891602
Denmark,DNK,2003,42896.19141,0,4483.44043
Denmark,DNK,2004,39481.37109,0,5246.144043
Denmark,DNK,2005,37664.00391,0,5375.083008
Denmark,DNK,2006,42161.23047,0,5005.683105
Denmark,DNK,2007,39009.09375,0,5535.040527
Denmark,DNK,2008,37280.26563,0,5379.078125
Denmark,DNK,2009,34610.34375,0,5325.469727
Denmark,DNK,2010,35271.91406,0,6555.504395
Denmark,DNK,2011,31785.34375,0,7346.944824
Denmark,DNK,2012,28291.52148,0,7607.458984
Denmark,DNK,2013,29257.43359,0,8075.73877
Denmark,DNK,2014,26990.90039,0,8971.712891
Denmark,DNK,2015,25248.09766,0,9342.229492
Denmark,DNK,2016,25712.07031,0,9056.866211
Denmark,DNK,2017,24152.24023,0,10698.7207
Denmark,DNK,2018,24112.71289,0,10108.21484
Denmark,DNK,2019,22300.99414,0,11113.55078
Denmark,DNK,2020,18357.94336,0,11212.1875
Denmark,DNK,2021,18953.71875,,12594.89551
Ecuador,ECU,1965,1510.424805,0,140.40676879882812
Ecuador,ECU,1966,1531.5987548828125,0,156.0800018310547
Ecuador,ECU,1967,1606.317383,0,166.99505615234375
Ecuador,ECU,1968,1863.979248046875,0,169.39987182617188
Ecuador,ECU,1969,1915.580322265625,0,182.5745391845703
Ecuador,ECU,1970,2236.712158203125,0,197.3153076171875
Ecuador,ECU,1971,2389.830810546875,0,208.25796508789062
Ecuador,ECU,1972,2433.106934,0,204.66371154785156
Ecuador,ECU,1973,2549.671142578125,0,194.45521545410156
Ecuador,ECU,1974,2897.030762,0,217.3211669921875
Ecuador,ECU,1975,2802.457031,0,265.4991760253906
Ecuador,ECU,1976,3037.894287109375,0,248.8911895751953
Ecuador,ECU,1977,3581.318115234375,0,223.4647979736328
Ecuador,ECU,1978,3566.830322265625,0,308.4764404296875
Ecuador,ECU,1979,3661.518798828125,0,269.3326416015625
Ecuador,ECU,1980,4536.090332,0,322.7484130859375
Ecuador,ECU,1981,4971.128418,0,280.9945983886719
Ecuador,ECU,1982,5311.425781,0,314.7080993652344
Ecuador,ECU,1983,4782.811035,0,590.0543212890625
Ecuador,ECU,1984,4750.491211,0,1081.0184326171875
Ecuador,ECU,1985,5655.388184,0,1069.475098
Ecuador,ECU,1986,5600.484375,0,1276.670898
Ecuador,ECU,1987,5497.791992,0,1419.126953
Ecuador,ECU,1988,6334.922363,0,1462.7972412109375
Ecuador,ECU,1989,6385.052734,0,1466.0843505859375
Ecuador,ECU,1990,6474.143066,0,1441.274658203125
Ecuador,ECU,1991,7107.130371,0,1433.227783203125
Ecuador,ECU,1992,6930.912598,0,1372.400634765625
Ecuador,ECU,1993,6846.798828,0,1567.3563232421875
Ecuador,ECU,1994,7218.887695,0,1732.1070556640625
Ecuador,ECU,1995,6945.185547,0,1332.1187744140625
Ecuador,ECU,1996,7618.114746,0,1602.7633056640625
Ecuador,ECU,1997,8442.464844,0,1616.664063
Ecuador,ECU,1998,8329.386719,0,1577.123047
Ecuador,ECU,1999,7153.868164,0,1705.6192626953125
Ecuador,ECU,2000,6436.534668,0,1774.7899169921875
Ecuador,ECU,2001,6559.280273,0,1608.4107666015625
Ecuador,ECU,2002,6250.049805,0,1670.9488525390625
Ecuador,ECU,2003,6416.259277,0,1557.561767578125
Ecuador,ECU,2004,6817.077637,0,1571.613525390625
Ecuador,ECU,2005,7282.637207,0,1449.186279296875
Ecuador,ECU,2006,7605.932129,0,1475.9527587890625
Ecuador,ECU,2007,7554.01709,0,1836.536133
Ecuador,ECU,2008,7627.92627,0,2229.507080078125
Ecuador,ECU,2009,7671.443359,0,1791.2083740234375
Ecuador,ECU,2010,8689.011719,0,1647.6126708984375
Ecuador,ECU,2011,8725.586914,0,2073.60498
Ecuador,ECU,2012,9008.208008,0,2230.083984
Ecuador,ECU,2013,9440.350586,0,1985.942383
Ecuador,ECU,2014,9775.204102,0,2042.1754150390625
Ecuador,ECU,2015,9315.333008,0,2278.105712890625
Ecuador,ECU,2016,8670.854492,0,2685.071777
Ecuador,ECU,2017,8292.983398,0,3284.533691
Ecuador,ECU,2018,8738.936523,0,3300.539306640625
Ecuador,ECU,2019,8283.115234,0,3863.901611328125
Ecuador,ECU,2020,6590.544434,0,3724.411376953125
Ecuador,ECU,2021,7982.327637,,3829.492431640625
Egypt,EGY,1965,2844.025879,0,168.3271026611328
Egypt,EGY,1966,2915.256591796875,0,172.77682495117188
Egypt,EGY,1967,2394.817871,0,181.40817260742188
Egypt,EGY,1968,2440.383301,0,269.8525695800781
Egypt,EGY,1969,1826.9715576171875,0,350.1310119628906
Egypt,EGY,1970,2247.397705078125,0,401.7306823730469
Egypt,EGY,1971,2239.091309,0,422.6277160644531
Egypt,EGY,1972,2465.923828,0,422.7820739746094
Egypt,EGY,1973,2258.620361328125,0,412.9769287109375
Egypt,EGY,1974,2491.531982421875,0,479.6384277
Egypt,EGY,1975,2703.109375,0,521.0415039
Egypt,EGY,1976,3169.686035,0,600.3226928710938
Egypt,EGY,1977,3336.189208984375,0,662.6475219726562
Egypt,EGY,1978,3415.802490234375,0,711.4122924804688
Egypt,EGY,1979,3730.333496,0,672.1508178710938
Egypt,EGY,1980,4217.988281,0,669.2614135742188
Egypt,EGY,1981,4749.874023,0,680.1879272460938
Egypt,EGY,1982,5225.70459,0,681.2514648
Egypt,EGY,1983,5602.348633,0,621.1289672851562
Egypt,EGY,1984,6017.199707,0,593.6259155273438
Egypt,EGY,1985,6126.810547,0,549.1521606445312
Egypt,EGY,1986,6121.976074,0,524.2859497070312
Egypt,EGY,1987,6349.234863,0,510.1336669921875
Egypt,EGY,1988,6287.90918,0,488.9068908691406
Egypt,EGY,1989,6450.506836,0,512.0209961
Egypt,EGY,1990,6446.885254,0,524.2929688
Egypt,EGY,1991,6392.930176,0,510.60919189453125
Egypt,EGY,1992,6198.521973,0,493.95037841796875
Egypt,EGY,1993,6063.216797,0,498.3815612792969
Egypt,EGY,1994,6244.37207,0,519.2268066
Egypt,EGY,1995,6492.85791,0,530.9238891601562
Egypt,EGY,1996,6718.675781,0,533.9180908203125
Egypt,EGY,1997,6868.208008,0,536.3770141601562
Egypt,EGY,1998,7016.806641,0,540.6757813
Egypt,EGY,1999,7362.889648,0,589.1809082
Egypt,EGY,2000,7647.227539,0,612.5507202148438
Egypt,EGY,2001,7846.338379,0,611.1288452148438
Egypt,EGY,2002,7956.53125,0,580.1325073242188
Egypt,EGY,2003,8343.636719,0,526.6934204101562
Egypt,EGY,2004,8677.424805,0,518.1370849609375
Egypt,EGY,2005,8762.138672,0,498.76507568359375
Egypt,EGY,2006,9086.891602,0,495.6385498046875
Egypt,EGY,2007,9491,0,537.8635254
Egypt,EGY,2008,9879.949219,0,565.5437012
Egypt,EGY,2009,10110.40918,0,509.83489990234375
Egypt,EGY,2010,10333.03027,0,482.5612793
Egypt,EGY,2011,10616.98535,0,480.7012023925781
Egypt,EGY,2012,10812.59375,0,471.7168884277344
Egypt,EGY,2013,10493.8252,0,457.4552001953125
Egypt,EGY,2014,10129.03711,0,442.0459899902344
Egypt,EGY,2015,10056.58203,0,455.0323791503906
Egypt,EGY,2016,10410.18066,0,448.6282043457031
Egypt,EGY,2017,10624.47656,0,427.7189025878906
Egypt,EGY,2018,10399.87402,0,439.5840148925781
Egypt,EGY,2019,9896.837891,0,539.5505981445312
Egypt,EGY,2020,8981.558594,0,631.0302734
Egypt,EGY,2021,9478.749023,,629.8216552734375
Estonia,EST,1985,77806.24219,0,0
Estonia,EST,1986,76744.94531,0,0
Estonia,EST,1987,77143.92188,0,0
Estonia,EST,1988,75203.21094,0,0
Estonia,EST,1989,77215.03125,0,0
Estonia,EST,1990,81501.89063,0,0
Estonia,EST,1991,75397.60938,0,0
Estonia,EST,1992,53516.17969,0,0
Estonia,EST,1993,45419.48828,0,0
Estonia,EST,1994,47038.14063,0,0
Estonia,EST,1995,43367.375,0,13.374960899353027
Estonia,EST,1996,46550.51563,0,11.265965461730957
Estonia,EST,1997,46111.25,0,18.10894203186035
Estonia,EST,1998,41449.72656,0,27.238161087036133
Estonia,EST,1999,38242.09766,0,35.71754837036133
Estonia,EST,2000,39522.67188,,40.222957611083984
Estonia,EST,2001,41495.44531,,40.000118255615234
Estonia,EST,2002,41583.65234,,77.9416275
Estonia,EST,2003,45659.63281,,100.80335235595703
Estonia,EST,2004,46874.51172,,135.11854553222656
Estonia,EST,2005,47315.44531,0,238.02296447753906
Estonia,EST,2006,46904.58984,0,280.31085205078125
Estonia,EST,2007,54537.90625,0,323.1737365722656
Estonia,EST,2008,50171.38281,0,428.1302795410156
Estonia,EST,2009,42705.76953,0,1224.855469
Estonia,EST,2010,52433.81641,0,2411.727294921875
Estonia,EST,2011,52205.53516,0,2709.942626953125
Estonia,EST,2012,52099.93359,0,3401.984375
Estonia,EST,2013,55861.86719,0,2763.779052734375
Estonia,EST,2014,53058.39063,0,3099.089599609375
Estonia,EST,2015,48569.61328,0,3422.008544921875
Estonia,EST,2016,50132.57422,0,3444.625732421875
Estonia,EST,2017,55241.75391,0,4051.406982421875
Estonia,EST,2018,54137.35938,0,4406.36084
Estonia,EST,2019,42285.81641,0,4678.020996
Estonia,EST,2020,37685.56641,0,6257.811035
Estonia,EST,2021,42269.91406,0,7121.411621
Europe,,1965,28394.125,96.18604278564453,1788.450195
Europe,,1966,29242.28516,123.4308090209961,1930.3956298828125
Europe,,1967,30187.16992,141.3524169921875,1902.737060546875
Europe,,1968,31614.41406,161.47166442871094,2013.0318603515625
Europe,,1969,33431.01953,194.2748260498047,2027.6470947265625
Europe,,1970,35220.77734,211.24436950683594,2134.313232421875
Europe,,1971,36226.67188,241.2389678955078,2146.710449
Europe,,1972,37733.63281,329.6390380859375,2179.422607421875
Europe,,1973,39610.29688,375.6903076171875,2193.161865234375
Europe,,1974,39589.47656,458.3640137,2352.879883
Europe,,1975,39702.85156,608.3963623046875,2340.362305
Europe,,1976,41554.98047,725.8870849609375,2226.469482421875
Europe,,1977,42005.89844,880.6208496,2607.733887
Europe,,1978,43432.47266,965.1743164,2688.812255859375
Europe,,1979,44615.8125,1075.779052734375,2785.013916015625
Europe,,1980,43899.73047,1268.7513427734375,2762.067626953125
Europe,,1981,42963.89844,1655.7147216796875,2781.093017578125
Europe,,1982,42609.79297,1834.8546142578125,2691.239746
Europe,,1983,42712.16797,2128.462891,2776.092041015625
Europe,,1984,43318.57422,2703.788818359375,2874.212158203125
Europe,,1985,41212.9375,3184.252441,2768.990966796875
Europe,,1986,41726.13281,3367.903564453125,2712.583740234375
Europe,,1987,42286.375,3551.373779296875,2845.479004
Europe,,1988,42227.95313,3883.577148,2945.823974609375
Europe,,1989,42074.91797,4035.818603515625,2672.971435546875
Europe,,1990,41980.76953,3982.187988,2733.092285
Europe,,1991,41084.95703,4069.763672,2779.739013671875
Europe,,1992,39131.52344,4084.346923828125,2850.671142578125
Europe,,1993,37241.05078,4217.849121,2919.708008
Europe,,1994,35459.24219,4095.932861328125,2971.79541
Europe,,1995,35210.36719,4196.619629,2996.016357421875
Europe,,1996,35440.96875,4448.716797,2823.133544921875
Europe,,1997,34597.41797,4488.937012,2950.688720703125
Europe,,1998,34770.21875,4439.854004,3086.774902
Europe,,1999,34558.19141,4538.917969,3165.650879
Europe,,2000,34830.50391,4606.927246,3324.317871
Europe,,2001,35257.28125,4728.415527,3382.953125
Europe,,2002,35153.89063,4764.185547,3146.745117
Europe,,2003,35929.91797,4797.248047,3023.092041015625
Europe,,2004,36123.52344,4806.266602,3306.039306640625
Europe,,2005,36156.35547,4739.223145,3392.324951171875
Europe,,2006,36684.17969,4719.358887,3409.613281
Europe,,2007,36268.26953,4500.803223,3573.841309
Europe,,2008,35878.69531,4472.226074,3738.039551
Europe,,2009,33279.73047,4253.708984,3843.541748046875
Europe,,2010,34361.17969,4342.452637,4115.570313
Europe,,2011,33895.53906,4288.320313,4016.82373
Europe,,2012,33335.84766,4178.995117,4440.999023
Europe,,2013,32536.70117,4086.778809,4815.597168
Europe,,2014,31088.22461,4105.897949,4901.652832
Europe,,2015,30865.88281,4040.850098,4997.77832
Europe,,2016,31357.1875,3924.380859,5102.68457
Europe,,2017,31456.59961,3896.907227,5129.95459
Europe,,2018,31675.05859,3873.533935546875,5444.318359
Europe,,2019,30913.0625,3849.624267578125,5537.501953
Europe,,2020,28165.09961,3531.931152,6004
Europe,,2021,29927.78711,3724.509766,6100.425293
European Union (27),,1965,23567.34961,34.63740921020508,1705.75
European Union (27),,1966,24084.65234,42.181304931640625,1848.775879
European Union (27),,1967,24863.03125,49.56328201293945,1773.649902
European Union (27),,1968,26535.69727,56.87208176,1799.765137
European Union (27),,1969,28696.10156,84.81389617919922,1759.406738
European Union (27),,1970,30587.42188,123.5873031616211,1856.003418
European Union (27),,1971,31390.34961,160.39749145507812,1833.474365234375
European Union (27),,1972,32813.55859,249.2425079345703,1908.576416015625
European Union (27),,1973,34551.9375,289.39105224609375,1891.059082
European Union (27),,1974,33788.04688,335.1929626464844,2028.5101318359375
European Union (27),,1975,33162.49609,560.6898193359375,2034.574462890625
European Union (27),,1976,35368.95313,653.0841064453125,1774.052001953125
European Union (27),,1977,35036.58203,800.145752,2330.029297
European Union (27),,1978,36319.38281,955.2432861328125,2263.184814453125
European Union (27),,1979,37367.83984,1065.631591796875,2359.796630859375
European Union (27),,1980,36412.03125,1290.0933837890625,2241.099365234375
European Union (27),,1981,34607.48438,1848.027587890625,2202.656982421875
European Union (27),,1982,33461.19141,2012.650634765625,2153.893555
European Union (27),,1983,33109.96094,2389.442138671875,2191.646973
European Union (27),,1984,33402.26172,3108.29834,2218.413330078125
European Union (27),,1985,34527.86328,3806.752685546875,2268.426758
European Union (27),,1986,34742.91406,4178.579102,2149.145751953125
European Union (27),,1987,35120.57031,4339.125488,2342.318359
European Union (27),,1988,34908,4653.412109,2467.219482421875
European Union (27),,1989,35089.51172,4892.148926,2026.9327392578125
European Union (27),,1990,34615.95703,4930.824219,2142.377685546875
European Union (27),,1991,34092.13672,5053.560547,2237.476074
European Union (27),,1992,33100.42188,5045.952637,2326.727294921875
European Union (27),,1993,32479.4707,5183.225586,2394.491699
European Union (27),,1994,32187.99609,5157.102051,2466.468017578125
European Union (27),,1995,32948.92188,5294.351074,2478.888672
European Union (27),,1996,33893.16797,5556.825195,2473.564697265625
European Union (27),,1997,33551.91797,5598.396973,2589.588379
European Union (27),,1998,33883.52344,5554.779785,2712.066650390625
European Union (27),,1999,33545.28125,5649.683105,2722.10498
European Union (27),,2000,33557.51172,5717.822754,2888.784912109375
European Union (27),,2001,33985.07813,5856.706055,3055.148926
European Union (27),,2002,33852.38672,5886.997559,2735.375732421875
European Union (27),,2003,34526.76953,5858.155762,2750.605957
European Union (27),,2004,34607.29297,5935.728516,3030.088379
European Union (27),,2005,34598.03906,5800.509766,3051.693359
European Union (27),,2006,34677.80469,5735.102051,3235.704102
European Union (27),,2007,34132.24609,5421.753418,3452.818115234375
European Union (27),,2008,33509.92578,5454.273926,3776.196777
European Union (27),,2009,31103.58984,5042.20752,3986.864746
European Union (27),,2010,31888.58008,5177.679688,4534.09375
European Union (27),,2011,30785.48633,5039.714844,4478.121582
European Union (27),,2012,29933.82227,4847.255371,5022.483887
European Union (27),,2013,29226.41602,4777.469727,5439.145996
European Union (27),,2014,27613.06836,4779.567383,5610.45752
European Union (27),,2015,28136.35938,4594.207031,5709.578125
European Union (27),,2016,28599.01758,4451.371094,5767.126465
European Union (27),,2017,28981.51172,4369.948242,5783.741699
European Union (27),,2018,28684.01758,4352.95752,6184.314941
European Union (27),,2019,27839.01758,4351.481445,6369.626953
European Union (27),,2020,24892.69727,3870.126708984375,6838.967285
European Union (27),,2021,26406.49414,4128.459961,6962.476563
Finland,FIN,1965,19206.15234,0,6053.994629
Finland,FIN,1966,21974.82617,0,6700.538086
Finland,FIN,1967,22635.03906,0,7494.05957
Finland,FIN,1968,25906.57031,0,6751.282227
Finland,FIN,1969,30223.70313,0,5620.523438
Finland,FIN,1970,33289.95703,0,6105.996094
Finland,FIN,1971,33481.51172,0,6822.316406
Finland,FIN,1972,35693.71875,0,6598.968262
Finland,FIN,1973,39674.07813,0,6691.194824
Finland,FIN,1974,36259.73828,0,7994.140137
Finland,FIN,1975,37117.74609,0,7650.796387
Finland,FIN,1976,41399.3125,0,5922.069336
Finland,FIN,1977,40747.09766,1579.339599609375,7588.380371
Finland,FIN,1978,43660.77344,1932.7532958984375,6089.522461
Finland,FIN,1979,44998.94531,3981.35791,6737.007813
Finland,FIN,1980,44831.17578,4132.604492,6309.629883
Finland,FIN,1981,38573.44531,8591.441406,8394.586914
Finland,FIN,1982,36797.52734,9776.423828,8004.733887
Finland,FIN,1983,35226.41797,10269.34277,8259.335938
Finland,FIN,1984,36824.28125,10875.80566,8013.719238
Finland,FIN,1985,39820.02734,10934.90039,7426.366211
Finland,FIN,1986,40287.74219,10903.39453,7430.883789
Finland,FIN,1987,42080.75781,11191.73145,8247.365234
Finland,FIN,1988,41865.12109,11106.125,7964.597656
Finland,FIN,1989,42452.25,10808.12402,7741.520996
Finland,FIN,1990,44063.89844,10837.34375,9722.385742
Finland,FIN,1991,43914.42578,10953.90039,10955.54883
Finland,FIN,1992,42526.72656,10757.57715,11989.20996
Finland,FIN,1993,42802.20313,11071.63672,11608.52734
Finland,FIN,1994,46775.08203,10740.07422,10887.38574
Finland,FIN,1995,42753.08203,10577.38379,11588.95898
Finland,FIN,1996,46391.25,10860.75293,10471.44531
Finland,FIN,1997,44965.53906,11625.09863,11738.17285
Finland,FIN,1998,44123.82813,12131.96484,14329.37793
Finland,FIN,1999,43919.59375,12730.11719,12426.89941
Finland,FIN,2000,43208.37109,12421.36523,13650.08691
Finland,FIN,2001,45627.54297,12470.13672,12509.22266
Finland,FIN,2002,47181.55078,12099.4082,11514.87402
Finland,FIN,2003,52341.08203,12234.09375,11034.18945
Finland,FIN,2004,48316.375,12112.34277,14646.59766
Finland,FIN,2005,42456.72266,12295.64063,13232.35645
Finland,FIN,2006,47993.33984,11983.26465,12753.06738
Finland,FIN,2007,46475.07031,12131.12109,13630.39063
Finland,FIN,2008,42051.01172,11765.64844,15559.53027
Finland,FIN,2009,39814.70313,11934.08887,12281.25879
Finland,FIN,2010,44242.05859,11436.97363,13614.12305
Finland,FIN,2011,39856.10938,11510.73145,13617.87305
Finland,FIN,2012,35921.00391,11285.03027,15714.75195
Finland,FIN,2013,37185.19922,11476.21387,14247.53125
Finland,FIN,2014,34172.16797,11346.87402,14953.88672
Finland,FIN,2015,32087.10938,11079.94629,16902.08594
Finland,FIN,2016,33704.30469,10958.53125,16174.70703
Finland,FIN,2017,31881.83203,10522.71973,17075.14063
Finland,FIN,2018,32601.10547,10588.50391,17335.26758
Finland,FIN,2019,30858.16797,11028.86621,17287.61328
Finland,FIN,2020,27129.72656,10702.77832,18776.29297
Finland,FIN,2021,27143.11328,10789.44824,20078.3125
France,FRA,1965,23970.54492,52.21385574,2843.823486328125
France,FRA,1966,24003.10156,80.40075684,3161.016357421875
France,FRA,1967,25884.06445,118.64154052734375,2741.381103515625
France,FRA,1968,26901.75391,174.98863220214844,3039.607177734375
France,FRA,1969,29573.26367,202.7301788330078,3174.506348
France,FRA,1970,31814.54883,319.2237243652344,3387.851806640625
France,FRA,1971,33215.86719,517.3933715820312,2910.561035
France,FRA,1972,35162.73828,802.7836914,2893.571533203125
France,FRA,1973,38247.82031,805.2435302734375,2808.519531
France,FRA,1974,36746.96875,797.2192993164062,3271.908447265625
France,FRA,1975,33767.98828,982.7362060546875,3459.161621
France,FRA,1976,36820.71484,845.2122192382812,2791.427246
France,FRA,1977,35530.54297,956.7607422,4324.007324
France,FRA,1978,36980.55859,1617.427246,3868.495605
France,FRA,1979,37681.33203,2113.96875,3749.979492
France,FRA,1980,35700.12109,3226.416259765625,3903.720458984375
France,FRA,1981,32662.8457,5522.145996,4032.51123
France,FRA,1982,30848.65625,5682.128418,3926.437012
France,FRA,1983,29914.93555,7486.784668,3846.666748046875
France,FRA,1984,28912.12305,9872.240234,3628.182373046875
France,FRA,1985,28636.21875,11508.26074,3437.668701171875
France,FRA,1986,27997.71484,12983.43848,3449.98584
France,FRA,1987,27660.61914,13492.99902,3864.659668
France,FRA,1988,27291.83984,13929.2002,4163.741699
France,FRA,1989,27865.30078,15289.76855,2559.918945
France,FRA,1990,28257.3457,15727.17188,2918.613281
France,FRA,1991,30009.36523,16519.4707,3110.680176
France,FRA,1992,29357.58398,16804.71484,3688.589111328125
France,FRA,1993,27994.60156,18210.42383,3461.179931640625
France,FRA,1994,26945.73047,17737.49805,4184.817871
France,FRA,1995,27424.20898,18518.40039,3899.606689453125
France,FRA,1996,28526.52148,19434.89258,3545.141845703125
France,FRA,1997,27905.58398,19274.75586,3444.454833984375
France,FRA,1998,29411.42383,18837.22266,3337.750732421875
France,FRA,1999,29347.53711,19056.04297,3861.818603515625
France,FRA,2000,29140.11719,19961.47656,3551.199462890625
France,FRA,2001,29055.57031,19989.36523,3922.427490234375
France,FRA,2002,28385.21875,20455.71484,3214.762207
France,FRA,2003,28715.74023,20372.48633,3112.289551
France,FRA,2004,28702.20508,20420.54492,3118.99707
France,FRA,2005,28510.875,20298.96484,2767.285156
France,FRA,2006,27820.84961,19984.40039,3035.028564453125
France,FRA,2007,27077.03516,19285.05859,3296.705078
France,FRA,2008,26711.73828,19048.26953,3781.11084
France,FRA,2009,25385.40625,17556.61328,3585.630126953125
France,FRA,2010,25604.10938,18151.17578,3918.962158203125
France,FRA,2011,23776.23633,18523.33789,3274.751220703125
France,FRA,2012,23603.08594,17609.07422,4144.393066
France,FRA,2013,23493.05078,17342.34375,4770.074219
France,FRA,2014,21263.58398,17676.04297,4548.549316
France,FRA,2015,21609.86133,17538.08594,4421.12793
France,FRA,2016,21991.94531,16016.65625,4685.817871
France,FRA,2017,22164.2168,15689.01172,4411.255859
France,FRA,2018,21604.73633,16131.41113,5210.5
France,FRA,2019,21257.17969,15496.56641,5195.356934
France,FRA,2020,18456.57813,13661.30469,5574.18457
France,FRA,2021,19916.16016,14559.2832,5459.512207
Germany,DEU,1965,38304.44531,4.353497505187988,628.6462402
Germany,DEU,1966,38068.44141,9.788409233093262,674.9301147460938
Germany,DEU,1967,37704.48047,44.933807373046875,636.536377
Germany,DEU,1968,40019.83984,64.37036895751953,641.9003906
Germany,DEU,1969,43000.07813,179.00172424316406,518.1472778320312
Germany,DEU,1970,45022.63672,234.50241088867188,697.1864624023438
Germany,DEU,1971,45474.54688,223.8610076904297,545.5307617
Germany,DEU,1972,46905.14844,342.43585205078125,536.1312866210938
Germany,DEU,1973,49467.71484,435.1943054199219,613.1201782226562
Germany,DEU,1974,48427.54688,519.9306030273438,704.4926147460938
Germany,DEU,1975,46185.96484,868.5693969726562,685.2227783203125
Germany,DEU,1976,49352.55859,1063.702392578125,571.4974975585938
Germany,DEU,1977,48726.51953,1487.6815185546875,711.2913208007812
Germany,DEU,1978,50515.50391,1584.378418,744.5574340820312
Germany,DEU,1979,53242.04688,1883.424560546875,751.7733764648438
Germany,DEU,1980,51337.18359,2014.9254150390625,800.4783935546875
Germany,DEU,1981,49375.76953,2380.693359,827.6629028320312
Germany,DEU,1982,47316.66016,2710.068848,822.6676025390625
Germany,DEU,1983,48048.71484,2848.197754,774.6923828
Germany,DEU,1984,49060.11719,3810.405273,770.9264526367188
Germany,DEU,1985,49429.17188,5063.558105,729.8294067382812
Germany,DEU,1986,49152.91016,4758.808105,771.3205566
Germany,DEU,1987,49019.03125,5154.6875,830.2850341796875
Germany,DEU,1988,48477.58594,5682.456543,825.2932129
Germany,DEU,1989,47569.58984,5831.961426,757.7825317382812
Germany,DEU,1990,46852.37891,5473.740723,709.0484619140625
Germany,DEU,1991,45544.91016,5261.609375,654.0419922
Germany,DEU,1992,43742.39063,5635.061035,762.3532104492188
Germany,DEU,1993,43426.87109,5415.47168,785.8848876953125
Germany,DEU,1994,42759.20313,5307.641602,850.9909668
Germany,DEU,1995,42673.15234,5389.05957,925.470459
Germany,DEU,1996,43999.36719,5638.94043,849.4024658203125
Germany,DEU,1997,42958.36719,5937.502441,898.0415649414062
Germany,DEU,1998,42773.52734,5633.01416,973.0571289
Germany,DEU,1999,41686.72656,5926.88623,1084.798828
Germany,DEU,2000,41667.5625,5912.21582,1414.5201416015625
Germany,DEU,2001,42482.70313,5928.803711,1467.0108642578125
Germany,DEU,2002,41798.625,5662.666504,1741.0914306640625
Germany,DEU,2003,41721.28906,5628.338379,1789.647461
Germany,DEU,2004,41236.44531,5658.194824,2218.230957
Germany,DEU,2005,40540.98047,5489.834473,2529.209473
Germany,DEU,2006,41248.62109,5608.724609,3004.847656
Germany,DEU,2007,39544.69922,4691.577148,3666.389892578125
Germany,DEU,2008,39793.42188,4948.824707,3794.415771484375
Germany,DEU,2009,37310.67578,4469.729492,3858.435059
Germany,DEU,2010,38780.71484,4631.641113,4184.981445
Germany,DEU,2011,37507.21094,3534.951904296875,4849.338867
Germany,DEU,2012,37698.71094,3231.884277,5528.491699
Germany,DEU,2013,38773.375,3134.517822265625,5749.011719
Germany,DEU,2014,36379.98438,3100.051758,6045.230469
Germany,DEU,2015,36449.79297,2900.091552734375,6848.191406
Germany,DEU,2016,37254.66016,2645.152344,6825.280273
Germany,DEU,2017,37084.64063,2358.072021484375,7622.836914
Germany,DEU,2018,35511.58594,2321.378173828125,7795.62207
Germany,DEU,2019,33667.19531,2273.671142578125,8304.013672
Germany,DEU,2020,30376.98047,1936.5882568359375,8653.37793
Germany,DEU,2021,31647.23828,2065.015137,8141.94873
Greece,GRC,1965,9082.005859,0,280.1749572753906
Greece,GRC,1966,9603.738281,0,602.5524902
Greece,GRC,1967,10610.79395,0,575.5848388671875
Greece,GRC,1968,11097.15918,0,472.0613098144531
Greece,GRC,1969,11451.68848,0,705.4315795898438
Greece,GRC,1970,12531.56348,0,899.7012939453125
Greece,GRC,1971,15004.32715,0,899.6274414
Greece,GRC,1972,16821.51953,0,902.1424560546875
Greece,GRC,1973,19497.07813,0,743.5696411132812
Greece,GRC,1974,18835.44141,0,778.0986328
Greece,GRC,1975,21336.74219,0,661.0020751953125
Greece,GRC,1976,23393.92383,0,608.7594604492188
Greece,GRC,1977,23933.79688,0,614.0838623046875
Greece,GRC,1978,23682.36914,0,941.0743408203125
Greece,GRC,1979,20228.78125,0,1108.124023
Greece,GRC,1980,19844.09766,0,1045.8651123046875
Greece,GRC,1981,19181.7168,0,1036.4844970703125
Greece,GRC,1982,19256.56836,0,1074.8209228515625
Greece,GRC,1983,19611.05664,0,701.7078247070312
Greece,GRC,1984,20236.48633,0,853.4179688
Greece,GRC,1985,21329.37305,0,832.0787353515625
Greece,GRC,1986,21149.43945,0,955.1416016
Greece,GRC,1987,23252.4707,0,817.6529541015625
Greece,GRC,1988,24610.70898,0,692.8956298828125
Greece,GRC,1989,26728.62695,0,553.5031738
